id,parentProductId,title,categories,description,quantity,price,active
3945-variation-4,3945,"Bean, Shell - Pinto",,"<p>Bean, Shell - Pinto</p>",25 lbs.,95.00,outofstock
3945-variation-5,3945,"Bean, Shell - Pinto",,"<p>Bean, Shell - Pinto</p>",50 lbs.,175.00,outofstock
3946,,"Bean, Bush - Stringless Green Pod (Burpee)","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",,,outofstock
3946-variation-0,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",1 oz. (90 seeds),3.75,outofstock
3946-variation-1,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",4 oz. (360 seeds),10.00,outofstock
3946-variation-2,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",1 lb. (1300) seeds,15.00,outofstock
3946-variation-3,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",5 lbs.,38.00,outofstock
3946-variation-4,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",25 lbs.,100.00,outofstock
3946-variation-5,3946,"Bean, Bush - Stringless Green Pod (Burpee)",,"<p>Bean, Bush - Stringless Green Pod (Burpee)</p>",50 lbs.,185.00,outofstock
3947,,"Bean, Bush - Harvester","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Harvester</p>",,,outofstock
3947-variation-0,3947,"Bean, Bush - Harvester",,"<p>Bean, Bush - Harvester</p>",1 oz. (80 seeds),3.75,outofstock
3947-variation-1,3947,"Bean, Bush - Harvester",,"<p>Bean, Bush - Harvester</p>",4 oz. (360 seeds),8.25,outofstock
3947-variation-2,3947,"Bean, Bush - Harvester",,"<p>Bean, Bush - Harvester</p>",1 lb. (1300 seeds),15.00,outofstock
3947-variation-3,3947,"Bean, Bush - Harvester",,"<p>Bean, Bush - Harvester</p>",5 lbs.,30.00,outofstock
3947-variation-4,3947,"Bean, Bush - Harvester",,"<p>Bean, Bush - Harvester</p>",25 lbs.,100.00,outofstock
3948,,"Bean, Bush - Harvester (treated)","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Harvester (treated)</p>",,,outofstock
3948-variation-0,3948,"Bean, Bush - Harvester (treated)",,"<p>Bean, Bush - Harvester (treated)</p>",1 oz. (80 seeds),3.75,outofstock
3948-variation-1,3948,"Bean, Bush - Harvester (treated)",,"<p>Bean, Bush - Harvester (treated)</p>",4 oz. (320 seeds),8.75,outofstock
3948-variation-2,3948,"Bean, Bush - Harvester (treated)",,"<p>Bean, Bush - Harvester (treated)</p>",1 lb. (1300 seeds),16.00,outofstock
3948-variation-3,3948,"Bean, Bush - Harvester (treated)",,"<p>Bean, Bush - Harvester (treated)</p>",5 lbs.,95.00,outofstock
3949,,"Bean, Bush - Royal Burgundy (treated)","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Royal Burgundy (treated)</p>",,,outofstock
3949-variation-0,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",1 oz. (90 seeds),3.75,outofstock
3949-variation-1,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",4 oz. (360 seeds),8.75,outofstock
3949-variation-2,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",1 lb. (1400 seeds),16.00,outofstock
3949-variation-3,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",5 lbs.,38.00,outofstock
3949-variation-4,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",25 lbs.,110.00,outofstock
3949-variation-5,3949,"Bean, Bush - Royal Burgundy (treated)",,"<p>Bean, Bush - Royal Burgundy (treated)</p>",50 lbs.,200.00,outofstock
3950,,"Bean, Bush - Tendergreen","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Tendergreen</p>",,,outofstock
3950-variation-0,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",1 oz. (90 seeds),3.75,outofstock
3950-variation-1,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",4 oz. (360 seeds),10.00,outofstock
3950-variation-2,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",1 lb.,15.00,outofstock
3950-variation-3,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",5 lbs.,35.00,outofstock
3950-variation-4,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",25 lbs.,90.00,outofstock
3950-variation-5,3950,"Bean, Bush - Tendergreen",,"<p>Bean, Bush - Tendergreen</p>",50 lbs.,165.00,outofstock
3951,,"Bean, Bush - Topcrop","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Bush - Topcrop</p>",,,outofstock
3951-variation-0,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",1 oz. (90 seeds),3.75,outofstock
3951-variation-1,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",4 oz. (360 seeds),10.00,outofstock
3951-variation-2,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",1 lb.,15.00,outofstock
3951-variation-3,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",5 lbs.,35.00,outofstock
3951-variation-4,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",25 lbs.,90.00,outofstock
3951-variation-5,3951,"Bean, Bush - Topcrop",,"<p>Bean, Bush - Topcrop</p>",50 lbs.,160.00,outofstock
3952,,"Bean, Edamame - BeSweet 2015","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Edamame - BeSweet 2015</p>",,,outofstock
3952-variation-0,3952,"Bean, Edamame - BeSweet 2015",,"<p>Bean, Edamame - BeSweet 2015</p>",1 oz. (81 seeds),3.75,outofstock
3952-variation-1,3952,"Bean, Edamame - BeSweet 2015",,"<p>Bean, Edamame - BeSweet 2015</p>",4 oz. (324 seeds),14.00,outofstock
3952-variation-2,3952,"Bean, Edamame - BeSweet 2015",,"<p>Bean, Edamame - BeSweet 2015</p>",1 lb.,40.00,outofstock
3952-variation-3,3952,"Bean, Edamame - BeSweet 2015",,"<p>Bean, Edamame - BeSweet 2015</p>",5 lbs.,180.00,outofstock
3953,,"Bean, Fava - Broad Windsor","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Fava - Broad Windsor</p>",,,outofstock
3953-variation-0,3953,"Bean, Fava - Broad Windsor",,"<p>Bean, Fava - Broad Windsor</p>",1 oz. (15 seeds),2,outofstock
3953-variation-1,3953,"Bean, Fava - Broad Windsor",,"<p>Bean, Fava - Broad Windsor</p>",4 oz. (60 seeds),4,outofstock
3953-variation-2,3953,"Bean, Fava - Broad Windsor",,"<p>Bean, Fava - Broad Windsor</p>",1 lb. (240 seeds),15.00,outofstock
3953-variation-3,3953,"Bean, Fava - Broad Windsor",,"<p>Bean, Fava - Broad Windsor</p>",5 lbs.,45.00,outofstock
3953-variation-4,3953,"Bean, Fava - Broad Windsor",,"<p>Bean, Fava - Broad Windsor</p>",25 lbs.,125.00,outofstock
3954,,"Bean, Lima - Henderson Lima","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Lima - Henderson Lima</p>",,,outofstock
3954-variation-0,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",1 oz. (82 seeds),3.75,outofstock
3954-variation-1,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",4 oz. (320 seeds),10.00,outofstock
3954-variation-2,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",1 lb.,18.00,outofstock
3954-variation-3,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",5 lbs.,30.00,outofstock
3954-variation-4,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",25 lbs.,85.00,outofstock
3954-variation-5,3954,"Bean, Lima - Henderson Lima",,"<p>Bean, Lima - Henderson Lima</p>",50 lbs.,145.00,outofstock
3955,,"Bean, Pole - Blue Lake Pole FM1K","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Pole - Blue Lake Pole FM1K</p>",,,outofstock
3955-variation-0,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",1 oz. (115 seeds),4.75,outofstock
3955-variation-1,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",4 oz. (460 seeds),12.00,outofstock
3955-variation-2,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",1 lb.,18.00,outofstock
3955-variation-3,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",5 lbs.,55.00,outofstock
3955-variation-4,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",25 lbs.,140.00,outofstock
3955-variation-5,3955,"Bean, Pole - Blue Lake Pole FM1K",,"<p>Bean, Pole - Blue Lake Pole FM1K</p>",50 lbs.,210.00,outofstock
3956,,"Bean, Pole - Blue Lake Pole FM1K (treated)","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",,,outofstock
3956-variation-0,3956,"Bean, Pole - Blue Lake Pole FM1K (treated)",,"<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",1 oz. (115 seeds),4.75,outofstock
3956-variation-1,3956,"Bean, Pole - Blue Lake Pole FM1K (treated)",,"<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",4 oz. (460 seeds),12.00,outofstock
3956-variation-2,3956,"Bean, Pole - Blue Lake Pole FM1K (treated)",,"<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",1 lb.,18.00,outofstock
3956-variation-3,3956,"Bean, Pole - Blue Lake Pole FM1K (treated)",,"<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",5 lbs.,55.00,outofstock
3956-variation-4,3956,"Bean, Pole - Blue Lake Pole FM1K (treated)",,"<p>Bean, Pole - Blue Lake Pole FM1K (treated)</p>",25 lbs.,140.00,outofstock
3957,,"Bean, Pole - Kentucky Blue","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Pole - Kentucky Blue</p>",,,outofstock
3957-variation-0,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",1 oz. (87 seeds),5.75,outofstock
3957-variation-1,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",4 oz. (174 seeds),9.75,outofstock
3957-variation-2,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",1 lb.,30.00,outofstock
3957-variation-3,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",5 lbs.,75.00,outofstock
3957-variation-4,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",25 lbs.,275.00,outofstock
3957-variation-5,3957,"Bean, Pole - Kentucky Blue",,"<p>Bean, Pole - Kentucky Blue</p>",50 lbs.,500.00,outofstock
3958,,"Bean, Pole - Kentucky Wonder Brown","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Pole - Kentucky Wonder Brown</p>",,,outofstock
3958-variation-0,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",1 oz. (115 seeds),4.75,outofstock
3958-variation-1,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",4 oz. (460 seeds),10.00,outofstock
3958-variation-2,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",1 lb.,18.00,outofstock
3958-variation-3,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",5 lbs.,40.00,outofstock
3958-variation-4,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",25 lbs.,120.00,outofstock
3958-variation-5,3958,"Bean, Pole - Kentucky Wonder Brown",,"<p>Bean, Pole - Kentucky Wonder Brown</p>",50 lbs.,200.00,outofstock
3959,,"Bean, Pole - Scarlet Runner","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Pole - Scarlet Runner</p>",,,outofstock
3959-variation-0,3959,"Bean, Pole - Scarlet Runner",,"<p>Bean, Pole - Scarlet Runner</p>",1 lb.,20.00,outofstock
3959-variation-1,3959,"Bean, Pole - Scarlet Runner",,"<p>Bean, Pole - Scarlet Runner</p>",5 lbs.,55.00,outofstock
3959-variation-2,3959,"Bean, Pole - Scarlet Runner",,"<p>Bean, Pole - Scarlet Runner</p>",25 lbs.,120.00,outofstock
3959-variation-3,3959,"Bean, Pole - Scarlet Runner",,"<p>Bean, Pole - Scarlet Runner</p>",50 lbs.,210.00,outofstock
3960,,"Bean, Wax Bush - Goldrush","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Wax Bush - Goldrush</p>",,,outofstock
3960-variation-0,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",1 oz. (90 seeds),4.75,outofstock
3960-variation-1,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",4 oz. (360 seeds),12.00,outofstock
3960-variation-2,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",1 lb.,18.00,outofstock
3960-variation-3,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",5 lbs.,36.00,outofstock
3960-variation-4,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",25 lbs.,105.00,outofstock
3960-variation-5,3960,"Bean, Wax Bush - Goldrush",,"<p>Bean, Wax Bush - Goldrush</p>",50 lbs.,180.00,outofstock
3961,,"Bean, Wax Bush - Top Notch Golden Wax","Bean Seeds,VEGETABLE SEED INDEX","<p>Bean, Wax Bush - Top Notch Golden Wax</p>",,,outofstock
3961-variation-0,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",1 oz. (90 seeds),4.75,outofstock
3961-variation-1,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",4 oz. (360 seeds),10.00,outofstock
3961-variation-2,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",1 lb.,20.00,outofstock
3961-variation-3,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",5 lbs.,40.00,outofstock
3961-variation-4,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",25 lbs.,100.00,outofstock
3961-variation-5,3961,"Bean, Wax Bush - Top Notch Golden Wax",,"<p>Bean, Wax Bush - Top Notch Golden Wax</p>",50 lbs.,185.00,outofstock
3962,,Alfalfa - Sprouting (conventional),"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Alfalfa - Sprouting (conventional)</p>,,,outofstock
3962-variation-0,3962,Alfalfa - Sprouting (conventional),,<p>Alfalfa - Sprouting (conventional)</p>,4 oz.,12.00,outofstock
3962-variation-1,3962,Alfalfa - Sprouting (conventional),,<p>Alfalfa - Sprouting (conventional)</p>,1 lb.,20.00,outofstock
3962-variation-2,3962,Alfalfa - Sprouting (conventional),,<p>Alfalfa - Sprouting (conventional)</p>,5 lbs.,70.00,outofstock
3962-variation-3,3962,Alfalfa - Sprouting (conventional),,<p>Alfalfa - Sprouting (conventional)</p>,25 lbs.,225.00,outofstock
3963,,Alfalfa - Sprouting (organic),"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Alfalfa - Sprouting (organic)</p>,,,instock
3963-variation-0,3963,Alfalfa - Sprouting (organic),,<p>Alfalfa - Sprouting (organic)</p>,1 oz.,4,instock
3963-variation-1,3963,Alfalfa - Sprouting (organic),,<p>Alfalfa - Sprouting (organic)</p>,4 oz.,10.00,instock
3963-variation-2,3963,Alfalfa - Sprouting (organic),,<p>Alfalfa - Sprouting (organic)</p>,1 lb.,24.00,instock
3963-variation-3,3963,Alfalfa - Sprouting (organic),,<p>Alfalfa - Sprouting (organic)</p>,5 lbs.,80.00,instock
3963-variation-4,3963,Alfalfa - Sprouting (organic),,<p>Alfalfa - Sprouting (organic)</p>,25 lbs.,300.00,instock
3964,,Bean Lover Blend (organic),"Sprouting Seeds,VEGETABLE SEED INDEX","<p>Bean Lover Blend (organic). A blend of adzuki, lentils, mung and garbanzo beans</p>",,,outofstock
3964-variation-0,3964,Bean Lover Blend (organic),,"<p>Bean Lover Blend (organic). A blend of adzuki, lentils, mung and garbanzo beans</p>",3 oz.,7.50,outofstock
3964-variation-1,3964,Bean Lover Blend (organic),,"<p>Bean Lover Blend (organic). A blend of adzuki, lentils, mung and garbanzo beans</p>",1 lb.,28.00,outofstock
3965,,"Bean, Sprouting - Adzuki (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Bean, Sprouting - Adzuki (organic)</p>",,,outofstock
3965-variation-0,3965,"Bean, Sprouting - Adzuki (organic)",,"<p>Bean, Sprouting - Adzuki (organic)</p>",1 lb.,15.00,outofstock
3965-variation-1,3965,"Bean, Sprouting - Adzuki (organic)",,"<p>Bean, Sprouting - Adzuki (organic)</p>",5 lbs.,45.00,outofstock
3965-variation-2,3965,"Bean, Sprouting - Adzuki (organic)",,"<p>Bean, Sprouting - Adzuki (organic)</p>",25 lbs.,110.00,outofstock
3966,,"Bean, Sprouting - Garbanzo (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Bean, Sprouting - Garbanzo (organic)</p>",,,outofstock
3966-variation-0,3966,"Bean, Sprouting - Garbanzo (organic)",,"<p>Bean, Sprouting - Garbanzo (organic)</p>",1 lb.,15.00,outofstock
3966-variation-1,3966,"Bean, Sprouting - Garbanzo (organic)",,"<p>Bean, Sprouting - Garbanzo (organic)</p>",5 lbs.,40.00,outofstock
3966-variation-2,3966,"Bean, Sprouting - Garbanzo (organic)",,"<p>Bean, Sprouting - Garbanzo (organic)</p>",25 lbs.,100.00,outofstock
3967,,"Bean, Sprouting - Mung (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Bean, Sprouting - Mung (organic)</p>",,,outofstock
3967-variation-0,3967,"Bean, Sprouting - Mung (organic)",,"<p>Bean, Sprouting - Mung (organic)</p>",1 oz.,12.00,outofstock
3968,,"Bean, Sprouting - Soybean (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Bean, Sprouting - Soybean (organic)</p>",,,instock
3968-variation-0,3968,"Bean, Sprouting - Soybean (organic)",,"<p>Bean, Sprouting - Soybean (organic)</p>",1 lb.,10.00,instock
3968-variation-1,3968,"Bean, Sprouting - Soybean (organic)",,"<p>Bean, Sprouting - Soybean (organic)</p>",5 lbs.,30.00,instock
3968-variation-2,3968,"Bean, Sprouting - Soybean (organic)",,"<p>Bean, Sprouting - Soybean (organic)</p>",25 lbs.,80.00,instock
3968-variation-3,3968,"Bean, Sprouting - Soybean (organic)",,"<p>Bean, Sprouting - Soybean (organic)</p>",50 lbs.,125.00,instock
3969,,Broccoli - Purple Sprouting,"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Broccoli - Purple Sprouting</p>,,,instock
3969-variation-0,3969,Broccoli - Purple Sprouting,,<p>Broccoli - Purple Sprouting</p>,1 oz.,10.00,instock
3969-variation-1,3969,Broccoli - Purple Sprouting,,<p>Broccoli - Purple Sprouting</p>,4 oz.,20.00,instock
3969-variation-2,3969,Broccoli - Purple Sprouting,,<p>Broccoli - Purple Sprouting</p>,1 lb.,50.00,instock
3969-variation-3,3969,Broccoli - Purple Sprouting,,<p>Broccoli - Purple Sprouting</p>,5 lbs.,200.00,instock
3970,,Broccoli Raab - Spring Rapini (organic),"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Broccoli Raab - Spring Rapini (organic)</p>,,,outofstock
3970-variation-0,3970,Broccoli Raab - Spring Rapini (organic),,<p>Broccoli Raab - Spring Rapini (organic)</p>,1 oz.,8.00,outofstock
3970-variation-1,3970,Broccoli Raab - Spring Rapini (organic),,<p>Broccoli Raab - Spring Rapini (organic)</p>,4 oz.,14.00,outofstock
3970-variation-2,3970,Broccoli Raab - Spring Rapini (organic),,<p>Broccoli Raab - Spring Rapini (organic)</p>,1 lb.,50.00,outofstock
3970-variation-3,3970,Broccoli Raab - Spring Rapini (organic),,<p>Broccoli Raab - Spring Rapini (organic)</p>,5 lbs.,145.00,outofstock
3971,,Brown Mustard (organic),"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Brown Mustard (organic)</p>,,,outofstock
3971-variation-0,3971,Brown Mustard (organic),,<p>Brown Mustard (organic)</p>,1 oz.,10.00,outofstock
3971-variation-1,3971,Brown Mustard (organic),,<p>Brown Mustard (organic)</p>,4 oz.,26.00,outofstock
3971-variation-2,3971,Brown Mustard (organic),,<p>Brown Mustard (organic)</p>,1 lb.,85.00,outofstock
3972,,"Lentil, Sprouting - French Unhulled (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Lentil, Sprouting - French Unhulled (organic)</p>",,,outofstock
3972-variation-0,3972,"Lentil, Sprouting - French Unhulled (organic)",,"<p>Lentil, Sprouting - French Unhulled (organic)</p>",1 lb.,12.00,outofstock
3972-variation-1,3972,"Lentil, Sprouting - French Unhulled (organic)",,"<p>Lentil, Sprouting - French Unhulled (organic)</p>",5 lbs.,40.00,outofstock
3973,,"Lentil, Sprouting - Green Unhulled (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Lentil, Sprouting - Green Unhulled (organic)</p>",,,outofstock
3973-variation-0,3973,"Lentil, Sprouting - Green Unhulled (organic)",,"<p>Lentil, Sprouting - Green Unhulled (organic)</p>",4 oz.,4.00,outofstock
3973-variation-1,3973,"Lentil, Sprouting - Green Unhulled (organic)",,"<p>Lentil, Sprouting - Green Unhulled (organic)</p>",1 oz.,12.00,outofstock
3973-variation-2,3973,"Lentil, Sprouting - Green Unhulled (organic)",,"<p>Lentil, Sprouting - Green Unhulled (organic)</p>",5 lbs.,35.00,outofstock
3973-variation-3,3973,"Lentil, Sprouting - Green Unhulled (organic)",,"<p>Lentil, Sprouting - Green Unhulled (organic)</p>",25 lbs.,135.00,outofstock
3974,,"Lentil, Sprouting - Red Unhulled (organic)","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Lentil, Sprouting - Red Unhulled (organic)</p>",,,outofstock
3974-variation-0,3974,"Lentil, Sprouting - Red Unhulled (organic)",,"<p>Lentil, Sprouting - Red Unhulled (organic)</p>",1 lb.,12.00,outofstock
3974-variation-1,3974,"Lentil, Sprouting - Red Unhulled (organic)",,"<p>Lentil, Sprouting - Red Unhulled (organic)</p>",5 lbs.,50.00,outofstock
3974-variation-2,3974,"Lentil, Sprouting - Red Unhulled (organic)",,"<p>Lentil, Sprouting - Red Unhulled (organic)</p>",25 lbs.,155.00,outofstock
3975,,Quinoa (organic),"Sprouting Seeds,VEGETABLE SEED INDEX",<p>Quinoa (organic)</p>,,,instock
3975-variation-0,3975,Quinoa (organic),,<p>Quinoa (organic)</p>,1 lb.,18.00,instock
3976,,"Radish, Sprouting - Minowase","Sprouting Seeds,VEGETABLE SEED INDEX","<p>Radish, Sprouting - Minowase</p>",,,instock
3976-variation-0,3976,"Radish, Sprouting - Minowase",,"<p>Radish, Sprouting - Minowase</p>",4 oz.,10.00,instock
