ID,ItemID,OptionNum,Name,Type,Attributes,Active
223,270,1,Sizes available,Drop Down,1/10 oz. (1500 seeds):2.50~1 oz.:12~4 oz:35.00~8 oz:60.00,Yes
224,271,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:8.00~4 oz:18.00~8 oz:25.00~1 lb.:35.00,Yes
225,272,1,Sizes available,Drop Down,1 oz.:30.00~4 oz:80.00~8 oz:150.00~1 lb.:225.00,Yes
226,273,1,Sizes available,Drop Down,1 oz.:24.00,Yes
227,274,1,Sizes available,Drop Down,1/10 oz. (700 seeds):2~1 oz (7000 seeds):8.50~4 oz:20.00~8 oz:30.00~1 lb:45.00,Yes
228,275,1,Sizes available,Radio Button,1 oz.:60.00,Yes
373,74,1,Sizes available,Drop Down,"16 inch plant, 5” base:75.00",Yes
229,276,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:10.00~4 oz.:25.00~8 oz.:40.00~1 lb.:75.00,Yes
230,277,1,Sizes available,Drop Down,4 oz.:70.00~8 oz.:100.00~1 lb:180.00,Yes
231,278,1,Sizes available,Drop Down,1/10 oz:2.00~1 oz:8.00~4 oz:20.00~8 oz:35.00~1 lb.:45.00,Yes
232,279,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:10.00~4 oz.:25.00~8 oz.:40.00~1 lb:70.00,Yes
233,280,1,sizes available,Drop Down,1/10 oz:2.00~1 oz:8.00~4 oz:20.00~8 oz:30.00~1 lb:50.00,Yes
234,281,1,sizes available,Drop Down,1/10 oz:3.50~1 oz:12.00~4 oz :38.00~8 oz:65.00~1 lb:110.00,Yes
235,282,1,Sizes available,Drop Down,1/10 oz:3~1 oz:15~4 oz:35.00~8 oz:55.00~1 lb.:85.00,Yes
571,588,1,Sizes available,Drop Down,1/10 oz:2.5~4 oz.:50.00~8 oz.:75.00~1 lb.:100.00,Yes
236,283,1,Sizes available,Drop Down,1/10 oz:2.25~1 oz.:12.00~4 oz.:35.00~8 oz:50.00~1 lb.:90.00,Yes
237,284,1,Sizes available,Radio Button,1 oz.:50.00,Yes
238,285,1,Sizes available,Drop Down,1/10 oz.:1.50~1 oz.:6.00~4 oz.:12.00~8 oz.:15.00~1 lb.:24.00,Yes
239,286,1,Sizes available,Drop Down,"1/10 oz. (1100 seeds):2.00~1 oz. (11,000 seeds):10.00~4 oz.:35.00~8 oz.:60.00~1 lb.:100.00",Yes
388,395,1,Sizes available,Radio Button,5 gal container (13-16” with pup):35.00,Yes
240,287,1,Sizes available,Drop Down,25 seeds:1.50,Yes
241,288,1,Sizes available,Drop Down,1/10 oz:4.50~1 oz:28.00~4 oz:75.00~8 oz:125.00~1 lb.:225.00,Yes
242,289,1,Sizes available,Drop Down,1/10 oz:4,Yes
243,290,1,Sizes available,Drop Down,1 oz:16.00~4 oz :28.00~8 oz:45.00~1 lb:64.00,Yes
244,291,1,Sizes available,Drop Down,1/10 oz:2.00~1 oz:17.50~4 oz:40.00~8 oz:70.00~1 lb:110.00,Yes
743,761,1,Sizes available,Drop Down,10 seeds:2.50~25 seeds:5.00,Yes
245,292,1,Sizes available,Drop Down,4 oz:22.00~8 oz:35.00~1 lb.:50.00,Yes
246,293,1,Sizes available,Drop Down,1/10 oz.:1.50~1 oz:7.50~4 oz:18.00~8 oz:25.00~1 lb.:35.00,Yes
247,294,1,Sizes available,Drop Down,1/10 oz. (1800 seeds):2.00~1 oz. (18000 seeds):7.50~4 oz.:20.00~8 oz.:35.00~1 lb.:65.00,Yes
248,295,1,Sizes available,Drop Down,1/10 oz:2.35~1 oz:12.00~4 oz :25.00~8 oz:30.00~1 lb:35.00,Yes
560,577,1,Sizes available,Drop Down,8 oz.:60.00~1 lb.:85.00,Yes
249,296,1,Sizes available,Radio Button,1 oz.:50.00,Yes
250,297,1,Sizes available,Drop Down,4 oz :45.00~8 oz:85.00~1 lb:145.00,Yes
251,298,1,Sizes available,Drop Down,1/10 oz. (approx. 250 seeds):2.00~1 oz.:10.00~4 oz.:45.00~8 oz.:90.00~1 lb.:175.00,Yes
252,299,1,Sizes available,Drop Down,1 oz.:85.00,Yes
253,300,1,Sizes available,Drop Down,1/10 oz (approx 100 seeds):2.00~1 oz:10.00~4 oz:25.00~8 oz:40.00~1 lb.:65.00,Yes
254,301,1,Sizes available,Drop Down,"1/10 oz. (3,650 seeds):3~1 oz. (36,500 seeds):15.00~4 oz. (146,000 seeds):50.00~8 oz.:75.00~1 lb.:100.00",Yes
554,571,1,Sizes available,Drop Down,1 oz.:5.00~4 oz.:10.00~8 oz.:12.00~1 lb.:16.00,Yes
255,302,1,Sizes available,Drop Down,25 seeds:2.00,Yes
256,303,1,Sizes available,Drop Down,1 oz:15.00~4 oz :25.00~8 oz:40.00~1 lb:55.00,Yes
555,572,1,Sizes available,Drop Down,8 oz.:85.00~1 lb.:110.00,Yes
257,304,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz. (4600 seeds):7.50~4 oz.:20.00~8 oz.:30.00~1 lb.:50.00,Yes
258,305,1,Sizes available,Drop Down,1/10 oz (1500 seeds):1.75~1 oz.  (15000 seeds):8.00~4 oz.:22.00~8 oz.:35.00~1 lb.:60.00,Yes
259,306,1,Sizes available,Drop Down,1 oz. :24.00~4 oz. :65.00~8 oz. :100.00~1 pound:175.00,Yes
457,471,1,Sizes available,Drop Down,4 oz.:25.00~8 oz.:35.00~1 lb.:45.00,Yes
261,308,1,Sizes available,Drop Down,1/10 oz:4,Yes
372,44,1,Sizes available,Radio Button,2’ plant:35.00~3’ plant:75.00,Yes
262,309,1,Sizes available,Drop Down,1 oz:15.00~4 oz :45.00~8 oz:85.00~1 lb:135.00,Yes
263,310,1,Sizes available,Drop Down,1/10 oz. (19000 seeds):2.00~1 oz. (190000 seeds):10.00~4 oz:25.00~8 oz:35.00~1 lb.:50.00,Yes
264,311,1,Sizes available,Drop Down,1/10 oz:2~1 oz:7.00~4 oz:20.00~8 oz:30.00~1 lb.:40.00,Yes
265,312,1,Sizes available,Drop Down,1/10 oz.:2.50,Yes
266,313,1,Sizes available,Drop Down,1/10 oz.:2.50~1 oz.:16.00~4 oz.:55.00~8 oz.:95.00~1 lb.:160.00,Yes
267,314,1,Sizes available,Drop Down,1/10 oz.:2.50,Yes
268,315,1,Sizes available,Drop Down,1/10 oz.:2.50~1 oz.:15.00,Yes
269,316,1,Sizes available,Drop Down,1 oz :12.00~4 oz.:30.00~8 oz.:50.00~1 pound:75.00,Yes
270,317,1,Sizes available,Drop Down,1/10 oz :2.00~1 oz :12.00~4 oz.:30.00~8 oz.:50.00~1 pound:80.00,Yes
271,318,1,Sizes available,Drop Down,1/10 oz.:1.85,Yes
272,319,1,Sizes available,Drop Down,4 oz.:35.00~8 oz.:65.00~1 pound:110.00,Yes
273,320,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:8.50~4 oz.:20.00~8 oz:35.00~1 lb:60.00~10 lbs:550.00,Yes
274,321,1,Sizes available,Drop Down,1 oz.:10.00~4 oz.:20.00~8 oz:35.00~1 lb:60.00~10 lbs:475.00,Yes
275,322,1,Sizes available,Drop Down,1/10 oz.:2.75~1 oz.:10.00~4 oz.:20.00~8 oz:35.00~1 lb.:60.00~10 lbs:550.00,Yes
276,323,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:6.00~4 oz:15.00~8 oz:25.00~1 lb.:44.00~10 lbs:350.00,Yes
277,324,1,Sizes available,Drop Down,1/10 oz:1.50~1 oz:5.00~4 oz.:15.00~8 oz:25.00~1 lb.:42.00,Yes
278,325,1,Sizes available,Drop Down,1/10 oz.:1.50~1 oz.:7.00~4 oz.:16.00~8 oz.:30.00~1 lb.:50.00~10 lbs:475.00~25 lbs:1000.00,Yes
280,327,1,Sizes available,Drop Down,1/10 oz:2,Yes
281,328,1,Sizes available,Drop Down,1/10 oz:2.50~1 oz:15.00~4 oz.:45.00~8 oz.:75.00~1 pound:130.00,Yes
282,329,1,Sizes available,Drop Down,1/10 oz. (2000 seeds):3.00~1 oz.:20.00~4 oz.:75.00~8 oz.:135.00~1 lb.:250.00,Yes
283,330,1,Sizes available,Drop Down,1/10 oz:3.50~8 oz.:140.00~1 lb.:250.00,Yes
284,331,1,Sizes available,Drop Down,1/10 oz.:3.50,Yes
285,332,1,Sizes available,Drop Down,1/10 oz.:3,Yes
286,333,1,Sizes available,Drop Down,1 oz.:20.00,Yes
287,334,1,Sizes available,Drop Down,1/10 oz. (2500 seeds):2.50~1 oz:8.00~4 oz.:25.00~8 oz.:45.00~1 lb.:80.00,Yes
1370,1393,1,Sizes available,Drop Down,8 oz.:35.00~1 lb.:45.00,Yes
289,336,1,Sizes available,Drop Down,1/10 oz. (2000 seeds):3.75,Yes
290,337,1,Sizes available,Drop Down,1/10 oz:3.00,Yes
291,338,1,Sizes available,Radio Button,1 oz :20.00~4 oz:50.00,Yes
292,339,1,Sizes available,Drop Down,1/10 oz:2.00~1 oz:10.00~4 oz:25.00~8 oz.:35.00~1 pound:55.00,Yes
379,388,1,Sizes Available,Radio Button,12” plant cluster:20.00,Yes
294,341,1,Sizes available,Drop Down,1/10 oz. (bulk 500+ seeds):2.00~1 oz. (bulk 5000+ seeds):12.00~4 oz. (bulk):40.00~8 oz. (bulk):60.00~1 lb. (bulk):85.00,Yes
295,342,1,Sizes available,Drop Down,1/10 oz:2.35~1 oz :10.00~4 oz.:20.00~8 oz.:35.00~1 lb.:48.00,Yes
297,344,1,Sizes available,Drop Down,1/10 oz. (10600 seeds):2.35~1 oz. (106000 seeds):8.65~4 oz.:24.00,Yes
298,345,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:10.00~4 oz.:25.00~8 oz.:35.00~1 lb.:50.00,Yes
299,346,1,Sizes available,Drop Down,1 oz.:30.00~4 oz.:80.00~8 oz.:140.00~1 lb.:220.00,Yes
300,347,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:12.00~4 oz.:35.00~8 oz.:65.00~1 lb.:100.00,Yes
301,348,1,Sizes available,Drop Down,1/10 oz.:2.50~1 oz.:15.00~4 oz.:40.00~8 oz.:75.00~1 oz.:130.00,Yes
302,349,1,Sizes available,Drop Down,1/2 oz.:20.00~1 oz.:32.00,Yes
303,350,1,Sizes available,Drop Down,1 oz .:50.00~4 oz.:150.00~8 oz.:200.00~1 lb.:350.00,Yes
306,353,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:8.00~4 oz.:20.00~8 oz.:35.00,Yes
307,354,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:8.00~4 oz.:20.00~1lb.:40.00,Yes
308,355,1,Sizes available,Drop Down,,Yes
309,356,1,Sizes available,Drop Down,1/10 oz.:2.50~1 oz.:8.00~4 oz.:20.00~8 oz.:35.00~1 lb.:55.00,Yes
310,357,1,Sizes available,Drop Down,4 oz.:25.00~8 oz.:40.00~1 lb.:60.00,Yes
391,398,1,Sizes available,Drop Down,25 seeds:2,Yes
312,359,1,Sizes available,Drop Down,,Yes
313,360,1,Sizes available,Drop Down,25 seeds:1.25~1/10 oz. (100 seeds):2.00~1 oz.:15.00~8 oz.:60.00~1 lb:100.00,Yes
942,962,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1000 seeds:20.00,Yes
321,368,1,Sizes available,Drop Down,1/10 oz.:2.50~1 oz.:10~4 oz.:16.00~8 oz.:25.00~1 lb.:40.00,Yes
322,369,1,Sizes available,Drop Down,1 oz.:6.00~4 oz.:15.00~8 oz.:25.00~1 lb:35.00,Yes
323,370,1,Sizes available,Drop Down,1 oz.:6.00~4 oz.:18.00~8 oz.:25.00~1 lb.:35,Yes
324,371,1,Sizes available,Drop Down,1/10 oz. (800 seeds):2.00~1 oz.:8.00~4 oz.:15.00~8 oz.:20.00~1 lb.:30.00,Yes
325,372,1,Sizes available,Drop Down,1/10 oz:2.00,Yes
326,373,1,Sizes available,Drop Down,1 oz.:32.00~4 oz.:95.00~8 oz.:145.00~1 lb.:245.00,Yes
327,374,1,Sizes available,Drop Down,1/10 oz.:1.50~1 oz.:6.00~4 oz:12.00~8 oz.:16.00~1 lb.:26.00,Yes
328,375,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~1 oz.:25.00,Yes
4669,4740,1,Select size,Drop Down,100 seeds:2.50~1/10 oz. (350 seeds):5.00~1 oz. (3560 seeds):15.00~4 oz.:50.00~8 oz.:80.00~1 lb.:100.00,Yes
329,376,1,Sizes available,Drop Down,1/10 oz.:3.50~25 seeds:1.25~100 seeds:2.50~1 oz.:12.00~4 oz.:40.00~8 oz.:60.00~1 lb.:80.00,Yes
330,377,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds (1/10 oz):3.50~1 oz.:10.00,Yes
331,378,1,Sizes available,Drop Down,100 seeds:1.50~1/10 oz. (280 seeds):3~1 oz.:12.00~4 oz.:25.00~8 oz.:35.00~1 lb.:50.00,Yes
332,379,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:4.00~500 seeds:13.50~1000 seeds:20.00,Yes
333,184,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1000 seeds:20.00~5000 seeds:80.00,Yes
334,89,1,Sizes available,Drop Down,25 seeds:1.75~100 seeds:5.00,Yes
335,179,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1000 seeds:20.00~5000 seeds:80.00,Yes
336,182,1,Sizes available,Drop Down,25 seeds:1.75,Yes
337,19,1,Sizes available,Drop Down,3-4 inch rooted plant:16.00,Yes
338,75,1,Sizes available,Radio Button,4”-5”:15.00~6”-7”:30.00,Yes
345,20,1,Sizes available,Drop Down,5 inch rooted plant:30.00,Yes
339,380,1,Sizes available,Drop Down,12 inch plant:35.00,Yes
340,335,1,Sizes available,Radio Button,1 oz :50.00,Yes
341,199,1,Sizes available,Drop Down,(3) 3-5 inch unrooted cuttings:10.00~(6) 3-5 inch unrooted cuttings:15.00~(15) 3-5 inch unrooted cuttings:25.00,Yes
342,85,1,Sizes available,Drop Down,10 seeds:1.50~25 seeds:3.00~100 seeds:10,Yes
343,87,1,Sizes available,Drop Down,"25 seeds:1.50~100 seeds:3.5~500 seeds:13.5~1,000 seeds:25.00",Yes
527,544,1,Sizes available,Drop Down,1/10 oz.:2~1 oz.:12.00~4 oz.:30.00~8 oz.:45.00~1 lb.:65.00,Yes
344,25,1,Sizes available,Drop Down,(5) 8-12 inch unrooted cuttings:20.00,Yes
348,2,1,Sizes available,Drop Down,10-12 inch plant:50.00,Yes
349,382,1,Sizes available,Drop Down,14-16 inch plant:50.00,Yes
350,34,1,Sizes available,Radio Button,2 gal. bare root:30.00~5 gal. bare root:45.00,Yes
351,35,1,Sizes available,Drop Down,(3) 4-6 inch unrooted cuttings:15.00,Yes
352,66,1,Sizes available,Drop Down,10”-12” plant:60.00,Yes
353,61,1,Sizes available,Drop Down,(3) 8-12 inch plants:30.00,Yes
354,71,1,Sizes available,Drop Down,5 inch plant:25.00,Yes
355,73,1,Size available,Drop Down,10-12 inch plant:20.00,Yes
357,17,1,Sizes available,Drop Down,2 gal. bare root:25.00~5 gal. bare root:50.00,Yes
359,92,1,Sizes Available,Radio Button,6-7 inch plant:45.00,Yes
360,383,1,Sizes Available,Drop Down,(1) 7-10 inch cuttings:10.00~(3) 7-10 inch cuttings:22.00,Yes
361,26,1,Sizes Available,Drop Down,8 inch multi-stemmed plant:35.00,Yes
362,36,1,Sizes available,Drop Down,7-8 inch cluster:35,Yes
363,384,1,Sizes available,Drop Down,14-16 inch rooted plant:25.00,Yes
364,45,1,Sizes available,Drop Down,16-20 inch plant:45.00,Yes
365,46,1,Sizes available,Drop Down,16 inch plant:50.00,Yes
366,48,1,Sizes available,Radio Button,5 gal. size bare root:25.00~7 gal. size bare root:50.00,Yes
367,50,1,Sizes available,Radio Button,5 gal. size bare root:30.00~7 gal. size bare root:65.00~15 gal size bare root:100.00,Yes
368,52,1,Sizes available,Radio Button,5 gal. size bare root:25.00~7 gal. size bare root:65.00~15 gal size bare root:85.00,Yes
369,77,1,Size available,Radio Button,4-5” rooted plant:15.00,Yes
370,193,1,Size available,Drop Down,(1) 8-10 inch cutting:24,Yes
371,63,1,Sizes available,Drop Down,6 inch plant:12.00,Yes
376,387,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.75~500 seeds:13.50~1000 seeds:20.00~5000 seeds:85.00,Yes
377,51,1,Sizes available,Radio Button,5 gal. container bare root:25.00,Yes
378,62,1,Sizes available,Radio Button,10”-12” plant:40.00,Yes
380,389,1,Sizes available,Drop Down,(1) 8 inch plant:6.00~(5) 5-12 inch plants:20.00~(10) 5-12 inch plants:25.00~(50) 5-12 inch plants:60.00~(100) 5-12 inch plants:95.00~(200) 5-12 inch plants:140.00,Yes
381,12,1,Sizes available,Radio Button,6 inch plant:25.00,Yes
382,56,1,Sizes available,Drop Down,10-12 inch plant:40,Yes
383,390,1,Sizes available,Drop Down,6 inch plant:20.00,Yes
384,55,1,Sizes available,Radio Button,5 gal container bare root:25.00,Yes
386,393,1,Sizes available,Radio Button,5”-6” plant:15.00~10”-12” plant:35.00,Yes
387,394,1,Sizes available,Drop Down,(3) 5-8 plants:20.00~(5) 5-8 plants:30.00,Yes
986,1006,1,Sizes available,Drop Down,25 seeds:3.20~100 seeds:6.50,Yes
389,396,1,Sizes available,Drop Down,100 seeds:2.50~1 oz. (1200 seeds):8.00~4 oz.:20.00~8 oz.:32.00~1 lb.:55.00,Yes
390,397,1,Sizes available,Drop Down,25 seeds:1.25~100 seeds:3.00,Yes
392,399,1,Sizes available,Radio Button,5 gal. 14”-16”:25.00~7 gal. 25”-28” plant:50,Yes
393,400,1,Sizes available,Drop Down,,Yes
1367,1390,1,Sizes available,Drop Down,1/10 oz. (approx. 400 seeds):2.00~1 oz.:10.00~4 oz.:35.00~8 oz.:55.00~1 lb.:90.00,Yes
395,402,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:8.00~4 oz.:20.00~8 oz.:25.00~1 lb.:35.00,Yes
396,403,1,Sizes available,Radio Button, 1 oz.:35.00,Yes
397,404,1,Sizes available,Drop Down,25 seeds:1.50~100:3.50~1 oz.:15~4 oz.:40.00~8 oz.:65.00~1 lb.:110.00,Yes
398,405,1,Sizes available,Drop Down,1 oz.:40.00,Yes
399,406,1,Sizes available,Drop Down,1 oz.:20.00,Yes
400,407,1,Sizes available,Radio Button,1 oz.:15.00,Yes
401,408,1,Sizes available,Drop Down,25 seeds:1.75~100 seeds:5.00,Yes
402,409,1,Sizes available,Drop Down,8 oz.:65.00~1 lb.:100.00,Yes
403,410,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:4,Yes
404,411,1,Sizes available,Drop Down,25 seeds:1.25~100 seeds:2.50,Yes
405,412,1,Sizes available,Drop Down,1/10 oz.:1.75~1 oz.:6.00,Yes
406,413,1,Sizes available,Drop Down,1/10 oz.:2~1 oz.:10,Yes
407,414,1,Sizes available,Drop Down,1/10 oz. :2.00~1 oz. :6.50~4 oz. :15.00~8 oz.:24.00~1 lb.:30.00,Yes
408,415,1,Sizes available,Drop Down,8 oz.:100.00~1 lb.:150.00,Yes
409,416,1,Sizes available,Drop Down,1 oz.:12.00~4 oz.:25.00~8 oz.:30.00~1 lb.:50.00,Yes
591,443,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~1 oz.:10.00~4 oz.:30.00~8 oz.:45.00~1 lb.:70.00,Yes
611,627,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:8.00~4 oz.:20.00~8 oz.:25.00~1 lb.:35.00,Yes
1141,1166,1,Sizes available,Drop Down,"500 seeds:25.00~1,000 seeds:35.00~5,000 seeds:125.00~10,000 seeds:175.00",Yes
1385,1408,1,Sizes available,Drop Down,6 inch unrooted cutting:12.00~(3) 6 inch unrooted cuttings:30.00,Yes
410,417,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:4.00~1 oz. (225 seeds):7.50.00~4 oz.:20,Yes
411,418,1,Sizes available,Drop Down,25 seeds:1.25~100 seeds:2.75~1 oz. (approx. 2000 seeds):15.00~4 oz.:25.00~8 oz.:40.00~1 lb.:75.00,Yes
412,419,1,Sizes available,Drop Down,,Yes
413,420,1,Sizes available,Radio Button,,Yes
414,421,1,Sizes available,Drop Down,,Yes
415,422,1,Sizes available,Drop Down,25 seeds:1.25~100 seeds:2.50~4 oz.:45.00~8 oz.:65.00~1 lb.:95.00,Yes
416,423,1,Sizes available,Drop Down,4 oz.:50.00~8 oz.:85.00~1 lb.:150.00,Yes
417,424,1,Sizes available,Drop Down,1/10 oz.:3.00~1 oz.:20.00~4 oz. (600000 seeds):60.00~8 oz.:100.00~1 lb.:160.00,Yes
418,425,1,Sizes available,Drop Down,1 oz.:15.00~4 oz.:25.00~8 oz.:35.00~1 lb.:50.00,Yes
419,426,1,Sizes available,Drop Down,8 oz.:180.00~1 lb.:325.00,Yes
420,427,1,Sizes available,Drop Down,,Yes
421,428,1,Sizes available,Drop Down,,Yes
422,429,1,Select size,Drop Down,1/10 oz. (bulk):2.00~1 oz. (bulk):10.00~4 oz. (bulk):25.00~8 oz. (bulk):50.00~1 lb. (bulk):100.00,Yes
423,430,1,Sizes available,Drop Down,8 oz.:55.00~1 lb.:80.00,Yes
424,431,1,Sizes available,Drop Down,,Yes
425,433,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:7.50~4 oz.:15.00~8 oz.:25.00~1 lb.:35.00,Yes
426,434,1,Sizes available,Radio Button,,Yes
427,435,1,Sizes available,Radio Button,,Yes
428,436,1,Sizes available,Radio Button,1 oz:12.00~4 oz.:25.00~8 oz.:35.00~1 lb.:50.00,Yes
429,437,1,Select size,Drop Down,25 seeds:1.50~100 seeds:2.50~1/10 oz. (approx. 500 seeds):3.50~1 oz. (approx. 5000 seeds):20.00~4 oz.:60.00~8 oz.:100.00~1 lb.:180.00,Yes
431,439,1,Sizes available,Radio Button,1 oz.:15.00~4 oz.:25.00~8 oz.:35.00~1 lb.:50.00,Yes
446,457,1,Sizes available,Drop Down,4 oz.:40.00~8 oz.:65.00~1 lb.:85.00,Yes
433,441,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds (1/3 oz):5.00~1 oz. (approx. 300 seeds):10.00~4 oz.:30.00~8 oz.:45.00~1 lb.:60.00,Yes
434,442,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:4.35~1 oz.:8.50~4 oz:20.00~8 oz.:30.00~1 lb.:48.00,Yes
435,445,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:10.00~4 oz.:35.00~8 oz.:65.00~1 lb.:125.00,Yes
436,446,1,Sizes available,Drop Down,100 seeds:1.75~1 oz. (900 seeds):8.00~4 oz. (3600 seeds):25.00~8 oz.:40.00~1 lb.:65.00,Yes
437,447,1,Sizes available,Drop Down,1 oz:12.00~4 oz.:25.00~8 oz.:35.00~1 lb.:45.00,Yes
438,448,1,Sizes available,Drop Down,4 oz.:50.00~8 oz.:60.00~1 lb.:80.00,Yes
439,449,1,Sizes available,Drop Down,1/10 oz.:2,Yes
484,498,1,Sizes available,Drop Down,4 oz. Centaurea cyanus  (Dwarf Blue):15.00~8 oz. Centaurea cyanus  (Dwarf Blue):20.00~1 lb. Centaurea cyanus  (Dwarf Blue):28.00,Yes
440,450,1,Sizes available,Drop Down,25 seeds:3.50,Yes
441,451,1,Sizes available,Drop Down,8 oz.:50.00~1 lb.:80.00,Yes
442,452,1,Sizes available,Drop Down,4 oz.:30.00~8 oz.:35.00~1 lb.:45.00,Yes
443,453,1,Sizes available,Drop Down,1 oz. (10 seeds):5.00~4 oz. (40 seeds):20.00~8 oz. (80 seeds):35.00~1 lb. (160 seeds):60.00,Yes
444,454,1,Sizes available,Drop Down,8 oz.:35.00~1 lb.:45.00,Yes
445,455,1,Sizes available,Drop Down,500 seeds:30.00~1000 seeds:55.00,Yes
447,460,1,Sizes available,Drop Down,25 seeds:1.25~100 seeds:3.00~1 oz.:8.00~4 oz.:20.00~8 oz.:35.00~1 lb.:50.00,Yes
448,461,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.25~1/10 oz (190 seeds):4.00~1 oz.:12.00~4 oz.:30.00~8 oz.:55.00~1 lb.:80.00,Yes
449,462,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50,Yes
450,463,1,Sizes available,Drop Down,25 seeds:1.50~1/10 oz. (83 seeds):3.50~1 oz. (830 seeds):10.00~4 oz.:25.00~8 oz.:40.00~1 lb.:60.00,Yes
451,464,1,Sizes available,Drop Down,1 oz.:12.00~4 oz.:15.00~8 oz.:25.00~1 lb.:35.00,Yes
452,465,1,Sizes available,Drop Down,4 oz.:25.00~8 oz.:40.00~1 lb.:60.00~100 seeds:1.50,Yes
453,466,1,Sizes available,Drop Down,25 seeds:1.35~100 seeds:2~1/10 oz. (740 seeds):3.50~1 oz:8.00~4 oz:25.00~8 oz:40.00~1 lb.:55.00,Yes
454,467,1,Sizes available,Drop Down,25 seeds:2.50,Yes
455,468,1,Sizes available,Drop Down,25 seeds.:1.50~100 seeds.:3.50,Yes
456,470,1,Sizes available,Drop Down,8 oz.:55.00~1 lb.:75.00,Yes
606,622,1,Sizes available,Drop Down,25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1000 seeds:20.00~5000 seeds:70.00,Yes
677,693,1,Sizes available,Drop Down,"25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1,000 seeds:20.00~5,000 seeds:75.00",Yes
459,473,1,Sizes available,Radio Button,4 oz.:20.00~8 oz.:30.00~1 lb.:35.00,Yes
460,474,1,Sizes available,Drop Down,1/10 oz.:1.85~1 oz.:10.00~4 oz:20.00~8 oz.:30.00,Yes
461,475,1,Sizes available,Drop Down,1/10 oz.:2~1 oz.:12.00~4 oz.:25.00~8 oz.:45.00,Yes
462,476,1,Sizes available,Drop Down,8 oz.:18.00~1 lb:28.00,Yes
463,477,1,Sizes available,Drop Down,1 oz. (54000 seeds):12.00~4 oz.:20.00~8 oz.:32.00~1 lb.:45.00,Yes
464,478,1,Sizes available,Drop Down,4 oz.:40.00~8 oz.:60.00~1 lb.:85.00,Yes
465,479,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:12.50~4 oz.:40.00~8 oz.:75.00~1 lb:120.00,Yes
466,480,1,Sizes available,Drop Down,8 oz.:55.00~1 lb.:85.00,Yes
467,481,1,Sizes available,Drop Down,1/10 oz.:2~1 oz:8.00~4 oz.:16.00~8 oz.:24.00~1 lb.:40.00,Yes
468,482,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:12.00~4 oz.:45.00~8 oz.:75.00~1 lb:100.00,Yes
470,484,1,Sizes available,Drop Down,1/10 oz.:2.00~1 oz.:7.00~4 oz.:15.00~8 oz.:25.00~1 lb.:45.00,Yes
471,485,1,Sizes available,Drop Down,,Yes
472,486,1,Sizes available,Drop Down,1/10 oz.:1.50~1 oz.:8.00~4 oz.:15.00~8 oz.:20.00~1 lb.:30.00,Yes
473,487,1,Sizes available,Drop Down,"1/2 oz. (17,000 seeds):20.00~1 oz.:35.00~4 oz.:50.00~8 oz.:80.00~1 lb.:140.00",Yes
474,488,1,Sizes available,Drop Down,4 oz.:40.00~8 oz.:60.00~1 lb.:100.00,Yes
475,489,1,Sizes available,Drop Down,1/10 oz:2.00~1 oz. (approx. 11000 seeds):13.75~4 oz.:40.00~8 oz.:60.00~1 lb.:110.00,Yes
505,522,1,Sizes available,Drop Down,10 seeds:2~25 seeds:3.50~100 seeds:12.00,Yes
477,491,1,Sizes available,Drop Down,1/10 oz. (530 seeds):1.50~1 oz. (5300 seeds):5.00~4 oz.:12.00~8 oz.:18.00~1 lb.:25.00,Yes
